Name,LOC,CYCLO,Number Of Parameters,# Inner Invocations,# Outer Invocations,ATFD,FDP,LAA,MAXNESTING,NOAV,Feature_Envy,Feature_EnvyScore,Long_Method,Long_MethodScore
createSuiteDescription,3,1,2,0,1,0,0,0,1,2,False,0,False,0
createSuiteDescription,3,2,1,1,2,1,1,5.5,1,3,False,0,False,0
createTestDescription,3,1,2,1,1,0,0,0,1,2,False,0,False,0
createTestDescription,3,2,2,1,2,1,1,11,1,3,False,0,False,0
createTestDescription,3,2,2,1,2,1,1,11,1,3,False,0,False,0
createTestDescription,3,1,3,1,1,0,0,0,1,3,False,0,False,0
equals,7,3,1,1,0,0,0,0,2,4,False,0,False,0
formatDisplayName,3,1,2,0,2,0,0,0,1,2,False,0,False,0
getAnnotation,8,4,1,1,2,0,0,0,3,2,False,0,False,0
getAnnotations,3,1,0,0,1,0,0,0,1,1,False,0,False,0
getChildren,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getClassName,3,3,0,2,1,1,1,11,1,3,False,0,False,0
getDisplayName,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getMethodName,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getTestClass,15,9,0,0,3,2,1,5.5,2,7,False,0,False,0
hashCode,3,1,0,1,0,0,0,0,1,1,False,0,False,0
isEmpty,3,1,0,0,1,0,0,0,1,1,False,0,False,0
isSuite,3,1,0,1,0,0,0,11,1,1,False,0,False,0
isTest,3,1,0,1,0,0,0,11,1,2,False,0,False,0
methodAndClassNamePatternGroupOrDefault,5,3,2,0,2,0,0,0,1,4,False,0,False,0
testCount,10,4,0,2,0,0,0,11,2,3,False,0,False,0
toString,3,1,0,0,1,0,0,0,1,0,False,0,False,0
actualDiff,3,1,0,0,1,0,0,0,1,0,False,0,False,0
compactPrefix,6,3,0,0,3,0,0,0,2,4,False,0,False,0
compactSuffix,6,3,0,0,2,0,0,0,2,3,False,0,False,0
expectedDiff,3,1,0,0,1,0,0,0,1,0,False,0,False,0
extractDiff,4,1,1,0,4,0,0,0,1,3,False,0,False,0
apply,7,4,2,1,0,0,0,0,3,4,False,0,False,0
isDebugging,10,6,1,0,3,0,0,0,4,1,False,0,False,0
isDebugging,3,1,0,0,0,0,0,0,1,1,False,0,False,0
addFailedAssumption,3,1,1,0,2,0,0,0,1,3,False,0,False,0
addFailure,7,3,1,1,2,0,0,0,3,3,False,0,False,0
addMultipleFailureException,5,2,1,1,1,1,1,3,2,2,False,0,False,0
fireTestFinished,3,1,0,1,0,0,0,0,1,2,False,0,False,0
fireTestIgnored,3,1,0,1,0,0,0,0,1,2,False,0,False,0
fireTestStarted,3,1,0,1,0,0,0,0,1,2,False,0,False,0
filterAbstractClasses,11,10,1,0,5,2,1,0.5,3,4,False,0,False,0
getValueSources,10,2,1,0,3,0,0,0,2,4,False,0,False,0
addError,3,1,1,0,1,0,0,0,1,2,False,0,False,0
call,4,1,0,0,0,0,0,0,1,0,False,0,False,0
checkSucceeds,8,4,1,2,0,0,0,0,3,1,False,0,False,0
checkThat,3,1,2,1,0,0,0,0,1,2,False,0,False,0
checkThat,8,1,3,1,2,0,0,0,3,3,False,0,False,0
verify,3,1,0,0,1,0,0,0,1,1,False,0,False,0
describeCause,4,1,1,0,1,0,0,0,1,2,False,0,False,0
getCauses,13,6,1,2,5,1,0,1,2,3,False,0,False,0
getDescription,7,2,0,1,1,0,0,0,2,3,False,0,False,0
run,5,2,1,1,0,0,0,0,2,2,False,0,False,0
runCause,6,1,2,0,4,0,0,0,1,3,False,0,False,0
assertElementsEqual,3,1,2,0,1,0,0,0,1,2,False,0,False,0
createFilter,3,2,1,0,0,0,0,0,1,1,False,0,False,0
describe,3,1,0,1,0,0,0,0,1,0,False,0,False,0
apply,4,1,2,0,0,0,0,0,1,2,False,0,False,0
expect,3,2,1,0,0,0,0,0,1,2,False,0,False,0
expect,3,2,1,0,0,0,0,0,1,1,False,0,False,0
expectCause,3,2,1,0,0,0,0,0,1,1,False,0,False,0
expectMessage,3,1,1,0,0,0,0,0,1,1,False,0,False,0
expectMessage,3,1,1,0,0,0,0,0,1,1,False,0,False,0
handleAssertionErrors,3,1,0,0,0,0,0,0,1,0,False,0,False,0
handleAssumptionViolatedExceptions,3,1,0,0,0,0,0,0,1,0,False,0,False,0
none,3,1,0,0,0,0,0,0,1,0,False,0,False,0
reportMissingExceptionWithMessage,4,1,1,0,0,0,0,0,1,2,False,0,False,0
add,3,2,1,1,0,0,0,0,1,2,False,0,False,0
allOfTheMatchers,6,3,0,1,4,0,0,0,2,2,False,0,False,0
build,3,1,0,1,1,0,0,0,1,0,False,0,False,0
cast,3,2,1,0,1,0,0,0,1,1,False,0,False,0
castedMatchers,3,3,0,0,0,0,0,0,1,1,False,0,False,0
expectsThrowable,3,1,0,0,1,1,1,1,1,2,False,0,False,0
evaluate,11,4,0,1,3,1,0,2,3,2,False,0,False,0
evaluate,20,6,0,1,8,6,2,0.5,3,10,False,0,True,0
after,3,1,0,0,0,0,0,0,1,0,False,0,False,0
apply,3,1,2,0,1,0,0,0,1,2,False,0,False,0
before,3,1,0,0,0,0,0,0,1,0,False,0,False,0
evaluate,8,3,0,0,0,0,0,0,3,0,False,0,False,0
statement,13,3,1,3,2,0,0,0,5,1,False,0,False,0
evaluate,3,1,0,0,0,0,0,0,1,1,False,0,False,0
builder,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getDescription,3,1,0,0,0,0,0,0,1,1,False,0,False,0
